Id,SalePrice
2735,129939.10778555815
2736,140430.48749350797
2737,122318.99509247835
2738,136290.83352789414
2739,158994.98794959203
2740,127921.14045058444
2741,146532.90344467416
2742,155401.50771342366
2743,146815.08380176575
2744,143592.48388030802
2745,134058.37060181904
2746,132818.9427212787
2747,151946.9803181932
2748,119837.555832293
2749,131124.09097539453
2750,137550.0139091548
2751,128790.75307553672
2752,236919.10747615184
2753,151393.54877076155
2754,187682.1379913367
2755,128805.54358323073
2756,89468.61814336802
2757,73740.12641036813
2758,83105.76820083612
2759,147284.43643849457
2760,130605.44232507251
2761,149051.9897886626
2762,147057.3593862062
2763,189819.1977592349
2764,163267.44518118448
2765,263440.6734022547
2766,137598.4270522813
2767,92384.0313813337
2768,131558.82351972934
2769,127195.40613606805
2770,158489.04151868421
2771,120272.75708345043
2772,118829.12259057268
2773,143797.01732346695
2774,138349.49554545255
2775,121858.68701395523
2776,140830.2339780806
2777,140823.7791163221
2778,137770.07306561258
2779,114484.91994317091
2780,110604.46283348126
2781,105804.86574731107
2782,101167.38259568957
2783,107865.75414884555
2784,127817.4385494887
2785,131154.20414567195
2786,74623.83657178922
2787,115556.14822806742
2788,90183.58553361346
2789,214595.05976862952
2790,93262.14847813157
2791,116460.66754207532
2792,73040.01832054119
2793,158015.94430952094
2794,96680.5294325642
2795,114120.68408030104
2796,102443.37129826374
2797,167331.96811405793
2798,113658.67241653148
2799,124390.62283617101
2800,79747.61948051781
2801,111345.33851557106
2802,135424.3466532204
2803,149444.27875469095
2804,149944.48157380134
2805,98891.60961872576
2806,94458.40882257807
2807,157184.03615816197
2808,145674.45427495093
2809,132832.66702493484
2810,137385.80486827533
2811,153597.93203678058
2812,145357.1106483121
2813,151044.27178291103
2814,156119.8182524326
2815,100779.07566245295
2816,253477.93482858024
2817,134580.10678432166
2818,128827.1352893235
2819,176834.1817531515
2820,142385.93918692955
2821,111516.50992153939
2822,179727.48018269645
2823,221784.6604575601
2824,170169.7405205664
2825,155669.3450146246
2826,129674.14645779155
2827,139807.16641263175
2828,212583.45411952972
2829,174097.46334721713
2830,235691.3703472486
2831,191048.49372716606
2832,209820.22705920652
2833,289947.20127827884
2834,219599.220520431
2835,223828.87176435246
2836,195842.31009599406
2837,166998.0603207387
2838,145504.14954007856
2839,179684.75457589925
2840,192185.09529531
2841,205915.74144948059
2842,213107.76649946746
2843,153127.06364075295
2844,153328.37497618905
2845,124164.14337007146
2846,211827.28680079055
2847,196004.81602755576
2848,207462.10125922598
2849,213681.8932768704
2850,282176.13228434534
2851,234302.36282104906
2852,228138.53709255732
2853,236310.2736565815
2854,140542.0110998795
2855,200536.41923683122
2856,209046.87626784612
2857,189963.70268755083
2858,205080.12458106724
2859,133269.5336962575
2860,118821.04882212092
2861,136113.06581803423
2862,196539.07987771358
2863,120743.71361705742
2864,254833.58437367887
2865,142113.69419406084
2866,134097.82756301275
2867,87387.06811726296
2868,109876.87400765432
2869,118013.07895375829
2870,148215.4430835699
2871,109520.66935814823
2872,62091.5757910866
2873,96872.31620521519
2874,137545.7144261094
2875,120095.5524013859
2876,161688.17976107792
2877,126247.55703064772
2878,165542.99679752428
2879,136559.6284956992
2880,106119.14101392505
2881,138381.64337077033
2882,160391.86238169557
2883,163452.41889753286
2884,177907.69092270837
2885,175520.61052986092
2886,186984.28311622865
2887,103603.81194263701
2888,120437.05800626785
2889,63632.59824179375
2890,81453.69265827538
2891,136363.22139092052
2892,55566.54642349705
2893,109791.04559801158
2894,59417.15620142465
2895,321065.2149586115
2896,291965.36554744455
2897,198622.29727506178
2898,152949.82985167566
2899,217540.9127972033
2900,156763.96341875594
2901,194822.2146005747
2902,182287.41740001072
2903,340181.0115556152
2904,340676.8738382963
2905,107798.62312686985
2906,204016.65134493928
2907,118056.0136217291
2908,128291.40945670889
2909,147218.86263460468
2910,83572.25953382367
2911,86983.31507370308
2912,151661.18963714107
2913,92302.43495538167
2914,84422.10918131212
2915,82840.04268714537
2916,87216.71123679147
2917,154927.24785980664
2918,116482.57542165033
2919,225507.08770440696
